scene+act,dialogue,name,text,sentiment
21,7,iago,"i am not merry.   but i do beguilethe thing i am,  by seeming otherwise.  come,  how wouldst thou praise me? ",0.0
21,7,desdemona,"i am about it.   but,  indeed,  my inventioncomes from my pate as birdlime does from frize,  it plucks out brains and all: but my muse labours, and thus she is delivered. if she be fair and wise,  fairness and wit, the one's for use,  the other useth it. ",0.425
21,8,iago,well praised! how if she be black and witty? ,0.16666666666666669
21,8,desdemona,"if she be black,  and thereto have a wit, she'll find a white that shall her blackness fit. ",0.07777777777777779
21,9,iago,worse and worse. ,-0.4
21,9,desdemona,how if fair and foolish? ,0.7
21,3,emilia,she never yet was foolish that was fair.  for even her folly helped her to an heir. ,0.7
21,10,iago,these are old fond paradoxes to make fools laugh i' thealehouse.  what miserable praise hast thou for her that's fouland foolish? ,-0.19999999999999998
21,10,desdemona,"there's none so foul and foolish thereunto, but does foul pranks which fair and wise ones do. ",0.7
21,11,iago,"o heavy ignorance! thou praisest the worst best.  but whatpraise couldst thou bestow on a deserving woman indeed,  onethat,  in the authority of her merit,  did justly put on the vouchof very malice itself? ",0.11000000000000001
21,11,desdemona,"she that was ever fair and never proud.  had tongue at will and yet was never loud.  never lacked gold and yet went never gay.  fled from her wish,  and yet said,  ""now i may"".  she that,  being angered,  her revenge being nigh, bade her wrong stay and her displeasure fly.  she that in wisdom never was so frailto change the cod's head for the salmon's tail.  she that could think and ne'er disclose her mind.  see suitors following and not look behind.  she was a wight,  if ever such wight were.   ",-0.08083333333333334
21,12,iago,to do what? ,0.0
21,12,desdemona,to suckle fools and chronicle small beer. ,-0.25
21,13,iago,"o most lame and impotent conclusion! do not learn of him, emilia,  though he be thy husband.  how say you,  cassio?  is henot a most profane and liberal counsellor? ",0.125
21,13,desdemona,"he speaks home,  madam: you may relish him more in thesoldier than in the scholar. ",0.5
21,12,cassio,"[aside. ] he takes her by the palm: ay,  well said,  whisper:with as little a web as this will i ensnare as great a fly ascassio.  ay,  smile upon her,  do.   i will gyve thee in thine owncourtship.  you say true.   'tis so,  indeed: if such tricks asthese strip you out of your lieutenantry,  it had been better youhad not kissed your three fingers so oft,  which now again you aremost apt to play the sir in.  very good.   well kissed! an excellentcourtesy! 'tis so,  indeed.  yet again your fingers to your lips? would they were clyster-pipes for your sake![trumpet within. ] the moor! i know his trumpet. ",0.46249999999999997
21,14,iago,'tis truly so. ,0.0
21,13,cassio,"let's meet him,  and receive him. ",0.0
21,14,desdemona,"lo,  where he comes!",0.0
21,14,cassio,o my fair warrior!,0.875
21,1,othello,my dear othello!,0.0
21,15,desdemona,"it gives me wonder great as my contentto see you here before me.  o my soul's joy!if after every tempest come such calms, may the winds blow till they have wakened death!and let the laboring bark climb hills of seasolympus-high,  and duck again as lowas hell's from heaven! if it were now to die, 'twere now to be most happy.   for,  i fear, my soul hath her content so absolutethat not another comfort like to thissucceeds in unknown fate. ",0.4
21,2,othello,the heavens forbidbut that our loves and comforts should increaseeven as our days do grow!,0.0
21,16,desdemona,"amen to that,  sweet powers! i cannot speak enough of this content.  it stops me here.   it is too much of joy:and this,  and this,  the greatest discords bethat e'er our hearts shall make!",0.409375
21,3,othello,"[aside. ] o,  you are well tuned now!but i'll set down the pegs that make this music, as honest as i am. ",0.2222222222222222
21,15,iago,"come,  let us to the castle.  news,  friends.   our wars are done,  the turks are drowned. how does my old acquaintance of this isle? honey,  you shall be well desired in cyprus.  i have found great love amongst them.  o my sweet, i prattle out of fashion,  and i dotein mine own comforts.  i pry'thee,  good iago, go to the bay and disembark my coffers:bring thou the master to the citadel.  he is a good one,  and his worthinessdoes challenge much respect.  come,  desdemona, once more well met at cyprus. ",0.43500000000000005
21,4,othello,"do thou meet me presently at the harbour.  come hither.  if thoube'st valiant,  as,  they say,  base men being in love have then anobility in their natures more than is native to them,  list me. the lieutenant to-night watches on the court of guard: first,  imust tell thee this desdemona is directly in love with him. ",0.15833333333333333
21,16,iago,"with him! why,  'tis not possible. ",0.0
21,1,roderigo,"lay thy finger thus,  and let thy soul be instructed.  mark mewith what violence she first loved the moor,  but for bragging, and telling her fantastical lies: and will she love him still forprating?  let not thy discreet heart think it.  her eye must befed.   and what delight shall she have to look on the devil?  whenthe blood is made dull with the act of sport,  there shouldbe,  again to inflame it and to give satiety a fresh appetite,  loveliness in favour.   sympathy in years,  manners,  and beauties.  all which the moor is defective in: now,  for want of theserequired conveniences,  her delicate tenderness will find itselfabused,  begin to heave the gorge,  disrelish and abhor the moor.  very nature will instruct her in it,  and compel her to somesecond choice.  now sir,  this granted.   as it is a most pregnantand unforced position,  who stands so eminently in the degree ofthis fortune as cassio does?  a knave very voluble.   no furtherconscionable than in putting on the mere form of civil andhumane seeming,  for the better compass of his salt and mosthidden loose affection?  why,  none.   why,  none.   a slipper andsubtle knave.   a finder out of occasions.   that has an eye canstamp and counterfeit advantages,  though true advantage neverpresent itself: a devilish knave! besides,  the knave ishandsome,  young,  and hath all those requisites in him that follyand green minds look after: a pestilent complete knave.   and thewoman hath found him already. ",0.151181891025641
21,17,iago,i cannot believe that in her.   she is full of most blessedcondition. ,0.425
21,2,roderigo,"blest fig's end! the wine she drinks is made of grapes: ifshe had been blessed,  she would never have loved the moor:blessed pudding! didst thou not see her paddle with the palm ofhis hand?  didst not mark that? ",0.875
21,18,iago,"yes,  that i did.   but that was but courtesy. ",0.0
21,3,roderigo,"lechery,  by this hand.   an index and obscure prologue to thehistory of lust and foul thoughts.  they met so near with theirlips that their breaths embraced together.  villainous thoughts, roderigo! when these mutualities so marshal the way,  hard athand comes the master and main exercise,  the incorporateconclusion: pish! but,  sir,  be you ruled by me: i have broughtyou from venice.  watch you to-night: for the command,  i'll lay'tupon you: cassio knows you not: i'll not be far from you: do youfind some occasion to anger cassio,  either by speaking too loud, or tainting his discipline,  or from what other course youplease,  which the time shall more favourably minister. ",-0.010416666666666671
21,19,iago,well. ,0.0
21,4,roderigo,"sir,  he is rash,  and very sudden in choler,  and haply with histruncheon may strike at you: provoke him,  that he may.   for evenout of that will i cause these of cyprus to mutiny,  whosequalification shall come into no true taste again but by thedisplanting of cassio.  so shall you have a shorter journey toyour desires by the means i shall then have to prefer them.   andthe impediment most profitably removed,  without the which therewere no expectation of our prosperity. ",0.10833333333333334
21,20,iago,"i will do this,  if i can bring it to any opportunity. ",0.0
21,5,roderigo,i warrant thee.  meet me by and by at the citadel: i mustfetch his necessaries ashore.  farewell. ,0.0
21,21,iago,adieu. ,0.0
21,6,roderigo,"that cassio loves her,  i do well believe it.  that she loves him,  'tis apt,  and of great credit:the moor,  howbeit that i endure him not,  is of a constant,  loving,  noble nature.  and,  i dare think,  he'll prove to desdemonaa most dear husband.  now,  i do love her too.  not out of absolute lust,  though,  peradventure, i stand accountant for as great a sin,  but partly led to diet my revenge, for that i do suspect the lusty moorhath leaped into my seat: the thought whereofdoth,  like a poisonous mineral,  gnaw my inwards.  and nothing can or shall content my soultill i am evened with him,  wife for wife.  or,  failing so,  yet that i put the moorat least into a jealousy so strongthat judgement cannot cure.  which thing to do,  if this poor trash of venice,  whom i trashfor his quick hunting,  stand the putting on, i'll have our michael cassio on the hip.  abuse him to the moor in the rank garb,  for i fear cassio with my night-cap too.   make the moor thank me,  love me,  and reward mefor making him egregiously an assand practicing upon his peace and quieteven to madness.  'tis here,  but yet confused:knavery's plain face is never seen till used. ",0.247936507936508
21,22,iago,"it is othello's pleasure,  our noble and valiant general, that upon certain tidings now arrived,  importing the mereperdition of the turkish fleet,  every man put himself intotriumph.   some to dance,  some to make bonfires,  each man towhat sport and revels his addiction leads him: for,  besides thesebeneficial news,  it is the celebration of his nuptial: somuch was his pleasure should be proclaimed.  all offices are open.  and there is full liberty of feasting from this present hour offive till the bell have told eleven.  heaven bless the isle ofcyprus and our noble general othello!",0.2345982142857143
22,1,herald,"good michael,  look you to the guard to-night:let's teach ourselves that honourable stop, not to out-sport discretion. ",0.7
23,1,othello,"iago hath direction what to do.  but,  notwithstanding,  with my personal eyewill i look to't. ",0.0
23,1,cassio,"iago is most honest. michael,  good night: to-morrow with your earliestlet me have speech with you.  [to desdemona] come,  my dear love,  the purchase made,  the fruits are to ensue.  that profit's yet to come 'tween me and you.  good-night. ",0.575
23,2,othello,"welcome,  iago.   we must to the watch. ",0.8
23,2,cassio,"not this hour,  lieutenant.   'tis not yet ten o' the clock. our general cast us thus early for the love of his desdemona.   wholet us not therefore blame: he hath not yet made wanton the nightwith her.   and she is sport for jove. ",0.1625
23,1,iago,she's a most exquisite lady. ,0.75
23,3,cassio,"and,  i'll warrant her,  full of game. ",-0.025000000000000022
23,2,iago,"indeed,  she is a most fresh and delicate creature. ",0.16666666666666666
23,4,cassio,what an eye she has! methinks it sounds a parley to provocation. ,0.0
23,3,iago,an inviting eye.   and yet methinks right modest. ,0.19285714285714284
23,5,cassio,"and when she speaks,  is it not an alarm to love? ",0.5
23,4,iago,"she is,  indeed,  perfection. ",0.0
23,6,cassio,"well,  happiness to their sheets! come,  lieutenant,  i have astoup of wine.   and here without are a brace of cyprus gallantsthat would fain have a measure to the health of black othello. ",0.3541666666666667
23,5,iago,"not to-night,  good iago: i have very poor and unhappybrains for drinking: i could well wish courtesy would invent someother custom of entertainment. ",0.08999999999999997
23,7,cassio,"o,  they are our friends.   but one cup: i'll drink for you. ",0.0
23,6,iago,"i have drunk but one cup to-night,  and that was craftilyqualified too,  and behold,  what innovation it makes here: i amunfortunate in the infirmity,  and dare not task my weaknesswith any more. ",0.0
23,8,cassio,"what,  man! 'tis a night of revels: the gallants desire it. ",0.0
23,7,iago,where are they? ,0.0
23,9,cassio,"here at the door.   i pray you,  call them in. ",0.0
23,8,iago,i'll do't.   but it dislikes me. ,0.0
23,10,cassio,"if i can fasten but one cup upon him, with that which he hath drunk to-night already, he'll be as full of quarrel and offenseas my young mistress' dog.  now,  my sick fool roderigo, whom love hath turned almost the wrong side out, to desdemona hath to-night carousedpotations pottle-deep.   and he's to watch:three lads of cyprus,  noble swelling spirits, that hold their honours in a wary distance, the very elements of this warlike isle,  have i to-night flustered with flowing cups, and they watch too.  now,  'mongst this flock of drunkards, am i to put our cassio in some actionthat may offend the isle: but here they come:if consequence do but approve my dream, my boat sails freely,  both with wind and stream. ",-0.006428571428571434
23,9,iago,"'fore heaven,  they have given me a rouse already. ",0.0
23,11,cassio,"good faith,  a little one.   not past a pint,  as i am a soldier. ",0.2125
23,1,montano,"some wine,  ho!""and let me the canakin clink,  clink.  and let me the canakin clink.   a soldier's a man.    o,  man's life's but a span.  why then let a soldier drink. ""some wine,  boys!",0.0
23,10,iago,"'fore god,  an excellent song. ",1.0
23,12,cassio,"i learned it in england,  where,  indeed,  they are mostpotent in potting: your dane,  your german,  and your swag-belliedhollander,  drink,  ho! are nothing to your english. ",0.0
23,11,iago,is your englishman so expert in his drinking? ,0.0
23,13,cassio,"why,  he drinks you,  with facility,  your dane dead drunk.   hesweats not to overthrow your almain.   he gives your hollandera vomit ere the next pottle can be filled. ",-0.07499999999999998
23,12,iago,to the health of our general!,0.06250000000000003
23,14,cassio,"i am for it,  lieutenant.   and i'll do you justice. ",0.0
23,2,montano,"o sweet england![sings. ]""king stephen was and a worthy peer,   his breeches cost him but a crown.  he held them sixpence all too dear,   with that he called the tailor lown. he was a wight of high renown,   and thou art but of low degree:'tis pride that pulls the country down.    then take thine auld cloak about thee. ""some wine,  ho!",0.12977777777777777
23,13,iago,"why,  this is a more exquisite song than the other. ",0.4583333333333333
23,15,cassio,will you hear it again? ,0.0
23,14,iago,"no.   for i hold him to be unworthy of his place that doesthose things.  well,  god's above all,  and there be souls mustbe saved,  and there be souls must not be saved. ",0.0
23,16,cassio,"it's true,  good lieutenant. ",0.5249999999999999
23,15,iago,"for mine own part,  no offence to the general,  nor anyman of quality,  i hope to be saved. ",0.325
23,17,cassio,"and so do i too,  lieutenant. ",0.0
23,16,iago,"ay,  but,  by your leave,  not before me.   the lieutenant is tobe saved before the ancient.  let's have no more of this.  let's to our affairs.  forgive us our sins! gentlemen,  let'slook to our business.  do not think,  gentlemen,  i am drunk: thisis my ancient.   this is my right hand,  and this is my left: i amnot drunk now.   i can stand well enough,  and i speak well enough. ",-0.14668367346938777
23,18,cassio,"why,  very well then: you must not think,  then,  that i am drunk. ",-0.15
23,19,cassio,"what's the matter,  lieutenant? ",0.0
23,3,montano,"you see this fellow that is gone before.   he is a soldier fit to stand by caesarand give direction: and do but see his vice.  'tis to his virtue a just equinox, the one as long as the other: 'tis pity of him. i fear the trust othello puts him in, on some odd time of his infirmity, will shake this island. ",-0.008333333333333326
23,17,iago,but is he often thus? ,0.0
23,4,montano,'tis evermore the prologue to his sleep:he'll watch the horologe a double setif drink rock not his cradle. ,0.0
23,18,iago,"it were wellthe general were put in mind of it. perhaps he sees it not,  or his good natureprizes the virtue that appears in cassio, and looks not on his evils: is not this true? ",0.3666666666666667
23,5,montano,"[aside to him. ] how now,  roderigo!i pray you,  after the lieutenant.   go. ",0.0
23,19,iago,and 'tis great pity that the noble moorshould hazard such a place as his own secondwith one of an ingraft infirmity:it were an honest action to sayso to the moor. ,0.37142857142857144
23,6,montano,"not i,  for this fair island.  i do love cassio well.   and would do muchto cure him of this evil.  but,  hark! what noise? ",0.06666666666666665
23,20,iago,you rogue! you rascal!,0.0
23,7,montano,a knave teach me my duty! i'll beat the knave intoa twiggen bottle. ,0.0
23,20,cassio,beat me!,0.0
23,1,roderigo,"dost thou prate,  rogue?  [striking roderigo. ]",0.5
23,21,cassio,"nay,  good lieutenant.   i pray you,  sir,  hold your hand. ",0.7
23,8,montano,"let me go,  sir,  or i'll knock you o'er the mazard. ",0.0
23,22,cassio,drunk!,-0.625
23,23,cassio,"[aside to roderigo. ] away,  i say! go out and cry a mutiny. [exit roderigo. ] nay,  good lieutenant,  alas, ,  gentlemen: help,  ho! lieutenant,  sir,  montano,  sir: help,  masters! here's a goodly watch indeed!who's that that rings the bell?  diablo,  ho!the town will rise: god's will,  lieutenant,  hold.  you will be shamed forever. ",0.2583333333333333
23,21,iago,what is the matter here? ,0.0
23,3,othello,"zounds,  i bleed still.   i am hurt to the death. ",0.0
23,9,montano,"hold,  for your lives!",0.0
23,4,othello,"hold,  ho! lieutenant,  sir,  montano,  gentlemen,  have you forgot all sense of place and duty? hold! the general speaks to you.   hold,  hold,  for shame!",0.06250000000000003
23,22,iago,"why,  how now,  ho! from whence ariseth this? are we turned turks,  and to ourselves do thatwhich heaven hath forbid the ottomites? for christian shame,  put by this barbarous brawl:he that stirs next to carve for his own rageholds his soul light.   he dies upon his motion.  silence that dreadful bell.   it frights the islefrom her propriety.  what is the matter,  masters?  honest iago,  that look'st dead with grieving, speak,  who began this?  on thy love,  i charge thee. ",0.09999999999999999
23,5,othello,"i do not know: friends all but now,  even now, in quarter,  and in terms like bride and groomdevesting them for bed.   and then,  but now as if some planet had unwitted men,  swords out,  and tilting one at other's breastin opposition bloody.  i cannot speakany beginning to this peevish odds.  and would in action glorious i had lostthose legs that brought me to a part of it!",-0.30000000000000004
23,23,iago,"how comes it,  michael,  you are thus forgot? ",0.0
23,6,othello,"worthy montano,  you were wont be civil.  the gravity and stillness of your youththe world hath noted,  and your name is greatin mouths of wisest censure: what's the matter, that you unlace your reputation thus, and spend your rich opinion for the nameof a night-brawler?  give me answer to it. ",0.35416666666666663
23,7,othello,"worthy othello,  i am hurt to danger:your officer,  iago,  can inform you,  while i spare speech,  which something now offends me,  of all that i do know: nor know i aughtby me that's said or done amiss this night:unless self-charity be sometimes a vice, and to defend ourselves it be a sinwhen violence assails us. ",0.3333333333333333
23,10,montano,"now,  by heaven, my blood begins my safer guides to rule.  and passion,  having my best judgement collied, assays to lead the way.  if i once stir, or do but lift this arm,  the best of youshall sink in my rebuke.  give me to knowhow this foul rout began,  who set it on.  and he that is approved in this offense, though he had twinned with me,  both at a birth, shall lose me.  what! in a town of waryet wild,  the people's hearts brimful of fear, to manage private and domestic quarrel, in night,  and on the court and guard of safety!'tis monstrous.  iago,  who began't? ",0.42000000000000004
23,8,othello,"if partially affined,  or leagued in office, thou dost deliver more or less than truth, thou art no soldier. ",0.07777777777777779
23,11,montano,"touch me not so near:i had rather have this tongue cut from my mouththan it should do offence to michael cassio.  yet,  i persuade myself,  to speak the truthshall nothing wrong him.  thus it is,  general. montano and myself being in speech, there comes a fellow crying out for help.  and cassio following him with determined sword, to execute upon him.  sir,  this gentlemansteps in to cassio and entreats his pause:myself the crying fellow did pursue, lest by his clamour,  as it so fell out,  the town might fall in fright: he,  swift of foot, outran my purpose.   and i returned the ratherfor that i heard the clink and fall of swords, and cassio high in oath.   which till to-nighti ne'er might say before.  when i came back,  for this was brief,  i found them close together, at blow and thrust.   even as again they werewhen you yourself did part them. more of this matter cannot i report.   but men are men.   the best sometimes forget: though cassio did some little wrong to him,  as men in rage strike those that wish them best,  yet surely cassio,  i believe,  receivedfrom him that fled some strange indignity, which patience could not pass. ",0.10483333333333333
23,24,iago,"i know,  iago, thy honesty and love doth mince this matter, making it light to cassio.  cassio,  i love thee.  but never more be officer of mine.  look,  if my gentle love be not raised up! i'll make thee an example. ",0.32916666666666666
23,9,othello,what's the matter? ,0.0
23,10,othello,"what,  are you hurt,  lieutenant? ",0.0
23,25,iago,"ay,  past all surgery. ",-0.25
23,24,cassio,"marry,  heaven forbid!",0.0
23,26,iago,"reputation,  reputation,  reputation! o,  i have lost myreputation! i have lost the immortal part of myself,  and whatremains is bestial.  my reputation,  iago,  my reputation!",0.0
23,25,cassio,"as i am an honest man,  i thought you had received some bodily wound.   there is more sense in that than in reputation. reputation is an idle and most false imposition.   oft got withoutmerit and lost without deserving: you have lost no reputation atall,  unless you repute yourself such a loser.  what,  man! thereare ways to recover the general again: you are but now cast inhis mood,  a punishment more in policy than in malice.   even so asone would beat his offenceless dog to affright an imperious lion:sue to him again,  and he is yours. ",0.26111111111111107
23,27,iago,"i will rather sue to be despised than to deceive so good acommander with so slight,  so drunken,  and so indiscreet anofficer.  drunk?  and speak parrot?  and squabble?  swagger? swear?  and discourse fustian with one's own shadow?  o thouinvisible spirit of wine,  if thou hast no name to be known by, let us call thee devil!",0.19583333333333333
23,26,cassio,what was he that you followed with your sword?  what had he doneto you? ,0.0
23,28,iago,i know not. ,0.0
23,27,cassio,is't possible? ,0.0
23,29,iago,"i remember a mass of things,  but nothing distinctly.   a quarrel, but nothing wherefore.  o god,  that men should put an enemy intheir mouths to steal away their brains! that we should,  withjoy,  pleasance,  revel,  and applause,  transform ourselves intobeasts!",0.46875
23,28,cassio,"why,  but you are now well enough: how came you thus recovered? ",0.0
23,30,iago,"it hath pleased the devil drunkenness to give place to thedevil wrath: one unperfectness shows me another,  to make mefrankly despise myself. ",0.5
23,29,cassio,"come,  you are too severe a moraler: as the time,  the place,  andthe condition of this country stands,  i could heartily wishthis had not befallen.   but since it is as it is,  mend it foryour own good. ",0.6499999999999999
23,31,iago,"i will ask him for my place again.   he shall tell me i am adrunkard! had i as many mouths as hydra,  such an answer wouldstop them all.  to be now a sensible man,  by and by a fool, and presently a beast! o strange! every inordinate cup isunblessed,  and the ingredient is a devil. ",0.109375
23,30,cassio,"come,  come,  good wine is a good familiar creature,  if it bewell used: exclaim no more against it.  and,  good lieutenant, i think you think i love you. ",0.4541666666666666
23,32,iago,"i have well approved it,  sir.  i drunk!",-0.625
23,31,cassio,"you,  or any man living,  may be drunk at a time,  man.  i'll tellyou what you shall do.  our general's wife is now the general.   i may say so in this respect,  for that he hath devoted andgiven up himself to the contemplation,  mark,  and denotementof her parts and graces: confess yourself freely to her.  importune her help to put you in your place again: she is ofso free,  so kind,  so apt,  so blessed a disposition,  she holdsit a vice in her goodness not to do more than she is requested:this broken joint between you and her husband entreat her tosplinter.   and,  my fortunes against any lay worth naming,  thiscrack of your love shall grow stronger than it was before. ",0.22727272727272727
23,33,iago,you advise me well. ,0.0
23,32,cassio,"i protest,  in the sincerity of love and honest kindness. ",0.55
23,34,iago,i think it freely.   and betimes in the morning i will beseechthe virtuous desdemona to undertake for me.   i am desperateof my fortunes if they check me here. ,0.4
23,33,cassio,"you are in the right.  good-night,  lieutenant.   i must to thewatch. ",0.2857142857142857
23,35,iago,"good night,  honest iago. ",0.6499999999999999
23,34,cassio,"and what's he,  then,  that says i play the villain? when this advice is free i give and honest, probal to thinking,  and,  indeed,  the courseto win the moor again?  for 'tis most easythe inclining desdemona to subduein any honest suit: she's framed as fruitfulas the free elements.  and then for herto win the moor,  were't to renounce his baptism, all seals and symbols of redeemed sin,  his soul is so enfettered to her lovethat she may make,  unmake,  do what she list, even as her appetite shall play the godwith his weak function.  how am i,  then,  a villainto counsel cassio to this parallel course, directly to his good?  divinity of hell!when devils will the blackest sins put on, they do suggest at first with heavenly shows, as i do now: for whiles this honest foolplies desdemona to repair his fortune, and she for him pleads strongly to the moor, i'll pour this pestilence into his ear,  that she repeals him for her body's lust.  and by how much she strives to do him good, she shall undo her credit with the moor. so will i turn her virtue into pitch.  and out of her own goodness make the netthat shall enmesh them all. how now,  roderigo!",0.4387254901960784
23,36,iago,"i do follow here in the chase,  not like a hound that hunts, but one that fills up the cry.  my money is almost spent.   ihave been to-night exceedingly well cudgelled.   and i thinkthe issue will be i shall have so much experience for mypains: and so,  with no money at all and a little more wit, return again to venice. ",0.103125
23,2,roderigo,"how poor are they that have not patience!what wound did ever heal but by degrees? thou know'st we work by wit,  and not by witchcraft.  and wit depends on dilatory time. does't not go well?  cassio hath beaten thee, and thou,  by that small hurt,  hast cashiered cassio.  though other things grow fair against the sun, yet fruits that blossom first will first be ripe:content thyself awhile.  by the mass,  'tis morning.  pleasure and action make the hours seem short.  retire thee.   go where thou art billeted:away,  i say.   thou shalt know more hereafter.  nay,  get thee gone. two things are to be done,  my wife must move for cassio to her mistress.  i'll set her on.  myself the while to draw the moor apart, and bring him jump when he may cassio findsoliciting his wife.  ay,  that's the way.  dull not device by coldness and delay. ",0.07333333333333332
23,37,iago,"masters,  play here,  i will content your pains, something that's brief.   and bid ""good-morrow,  general. """,0.02500000000000001
31,1,cassio,"why,  masters,  have your instruments been in naples,  that theyspeak i' the nose thus? first musician. how,  sir,  how!",0.3125
31,1,clown,"are these,  i pray you,  wind instruments? ",0.0
31,2,clown,"o,  thereby hangs a tale. ",0.0
31,3,clown,"marry,  sir,  by many a wind instrument that i know.  but,  masters, here's money for you: and the general so likes your music,  thathe desires you,  for love's sake,  to make no more noise with it. ",0.2
31,4,clown,"if you have any music that may not be heard,  to't again: but, as they say,  to hear music the general does not greatly care. ",-0.175
31,5,clown,"then put up your pipes in your bag,  for i'll away: go,  vanishinto air,  away!",0.0
31,6,clown,"dost thou hear,  mine honest friend? ",0.6
31,2,cassio,"no,  i hear not your honest friend.   i hear you. ",0.6
31,7,clown,"pr'ythee,  keep up thy quillets.  there's a poor piece of goldfor thee: if the gentlewoman that attends the general's wifebe stirring,  tell her there's one cassio entreats her a littlefavour of speech: wilt thou do this? ",-0.175
31,3,cassio,"she is stirring,  sir.   if she will stir hither i shallseem to notify unto her. ",0.0
31,8,clown,"do,  good my friend. ",0.7
31,4,cassio,"you have not been a-bed,  then? ",0.0
31,1,iago,"why,  no.   the day had brokebefore we parted.  i have made bold,  iago, to send in to your wife: my suit to heris,  that she will to virtuous desdemonaprocure me some access. ",0.3333333333333333
31,5,cassio,"i'll send her to you presently.  and i'll devise a mean to draw the moorout of the way,  that your converse and businessmay be more free. ",0.146875
31,2,iago,i humbly thank you for't.  [exit iago. ] i never knewa florentine more kind and honest. ,0.375
31,6,cassio,"good-morrow,  good lieutenant.   i am sorryfor your displeasure.   but all will sure be well. the general and his wife are talking of it.  and she speaks for you stoutly: the moor repliesthat he you hurt is of great fame in cyprusand great affinity,  and that,  in wholesome wisdom, he might not but refuse you.   but he protests he loves youand needs no other suitor but his likingsto take the safest occasion by the frontto bring you in again. ",0.4854166666666666
31,1,emilia,"yet,  i beseech you,  if you think fit,  or that it may be done,  give me advantage of some brief discoursewith desdemona alone. ",0.2
31,7,cassio,"pray you,  come in:i will bestow you where you shall have timeto speak your bosom freely. ",0.4
31,2,emilia,i am much bound to you. ,0.2
31,8,cassio,"these letters give,  iago,  to the pilot.  and by him do my duties to the senate:that done,  i will be walking on the works.  repair there to me. ",0.0
32,1,othello,"well,  my good lord,  i'll do't. ",0.7
32,1,iago,"this fortification,  gentlemen,  shall we see't? ",0.0
32,2,othello,"be thou assured,  good cassio,  i will doall my abilities in thy behalf. ",0.7
33,1,desdemona,"good madam,  do: i warrant it grieves my husbandas if the cause were his. ",0.7
33,1,emilia,"o,  that's an honest fellow.  do not doubt,  cassio, but i will have my lord and you againas friendly as you were. ",0.4875
33,2,desdemon,"bounteous madam, whatever shall become of michael cassio, he's never anything but your true servant. ",0.35
33,1,cassio,"i know't,  i thank you.  you do love my lord:you have known him long.   and be you well assuredhe shall in strangeness stand no farther offthan in a politic distance. ",0.225
33,3,desdemona,"ay,  but,  lady, that policy may either last so long, or feed upon such nice and waterish diet, or breed itself so out of circumstance, that,  i being absent,  and my place supplied, my general will forget my love and service. ",0.18333333333333335
33,2,cassio,"do not doubt that.   before emilia herei give thee warrant of thy place: assure thee, if i do vow a friendship,  i'll perform itto the last article: my lord shall never rest.  i'll watch him tame,  and talk him out of patience.  his bed shall seem a school,  his board a shrift.  i'll intermingle everything he doeswith cassio's suit: therefore be merry,  cassio.  for thy solicitor shall rather diethan give thy cause away. ",-0.10833333333333334
33,4,desdemona,"madam,  here comes my lord. ",0.0
33,2,emilia,"madam,  i'll take my leave. ",0.0
33,3,cassio,"why,  stay,  and hear me speak. ",0.0
33,5,desdemona,"madam,  not now.  i am very ill at ease, unfit for mine own purposes. ",-0.025000000000000022
33,4,cassio,"well,  do your discretion. ",0.0
33,6,desdemona,ha! i like not that. ,0.0
33,1,iago,what dost thou say? ,0.0
33,1,othello,"nothing,  my lord: or if i know not what. ",0.0
33,2,iago,was not that cassio parted from my wife? ,0.0
33,2,othello,"cassio,  my lord! no,  sure,  i cannot think it, that he would steal away so guilty-like, seeing you coming. ",-0.25
33,3,iago,i do believe 'twas he. ,0.0
33,3,othello,"how now,  my lord!i have been talking with a suitor here, a man that languishes in your displeasure. ",0.0
33,7,desdemona,who is't you mean? ,-0.3125
33,4,othello,"why,  your lieutenant,  cassio.  good my lord, if i have any grace or power to move you, his present reconciliation take.  for if he be not one that truly loves you, that errs in ignorance and not in cunning, i have no judgement in an honest face:i pr'ythee,  call him back. ",0.25999999999999995
33,8,desdemona,went he hence now? ,0.0
33,5,othello,"ay,  sooth.   so humbledthat he hath left part of his grief with meto suffer with him.  good love,  call him back. ",0.07999999999999999
33,9,desdemona,"not now,  sweet desdemon.   some other time. ",0.11249999999999999
33,6,othello,but shall't be shortly? ,0.0
33,10,desdemona,"the sooner,  sweet,  for you. ",0.35
33,7,othello,shall't be to-night at supper? ,0.0
33,11,desdemona,"no,  not to-night. ",0.0
33,8,othello,to-morrow dinner then? ,0.0
33,12,desdemona,i shall not dine at home.  i meet the captains at the citadel. ,0.0
33,9,othello,"why then to-morrow night.   or tuesday morn.  on tuesday noon,  or night.   on wednesday morn: i pr'ythee,  name the time.   but let it notexceed three days: in faith,  he's penitent.  and yet his trespass,  in our common reason,  save that,  they say,  the wars must make examplesout of their best,  is not almost a faultto incur a private check.  when shall he come? tell me,  othello: i wonder in my soul, what you would ask me,  that i should deny, or stand so mammering on.  what! michael cassio, that came awooing with you.   and so many a time, when i have spoke of you dispraisingly, hath ta'en your part.   to have so much to doto bring him in! trust me,  i could do much,  ",0.27499999999999997
33,13,desdemona,"pr'ythee,  no more.   let him come when he will.  i will deny thee nothing. ",-0.25
